GDP_Type,GuardiumVersion,OSName,OSVersion,DatabaseName,DatabaseVersion,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol,Notes
GDP,12.2,CentOS,CentOS 7x,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,ATAP with Linux 2.6.36 and higher only
GDP,12.2,Red Hat,Red Hat 7,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,Red Hat,Red Hat 8,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Red Hat,Red Hat 9,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 12 64bit,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 15 64bit,MongoDB,MongoDB 4.4,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,CentOS,CentOS 7x,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,ATAP with Linux 2.6.36 and higher only
GDP,12.2,Red Hat,Red Hat 7,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,Red Hat,Red Hat 8,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Red Hat,Red Hat 9,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 12 64bit,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 15 64bit,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,CentOS,CentOS 7x,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,ATAP with Linux 2.6.36 and higher only
GDP,12.2,Red Hat,Red Hat 7,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,Red Hat,Red Hat 8,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Red Hat,Red Hat 9,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 12 64bit,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 15 64bit,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,CentOS,CentOS 7x,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,ATAP with Linux 2.6.36 and higher only
GDP,12.2,Red Hat,Red Hat 7,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,Red Hat,Red Hat 8,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Red Hat,Red Hat 9,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 12 64bit,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Suse,Suse 15 64bit,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 3.2,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 3.2,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 3.4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 3.4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 3.6,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 3.6,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 4.1,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 4.1,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 4.2,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 4.2,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 4.4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 4.4,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 5.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 5.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 6.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 6.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2016,MongoDB,MongoDB 7.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2019,MongoDB,MongoDB 7.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Windows Server,Windows Server 2022,MongoDB,MongoDB 7.0,,STAP,,,STAP,STAP,STAP,,,,STAP,TCP,
GDP,12.2,Amazon Linux,Amazon Linux 2,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP ",KTAP,"KTAP, ATAP",KTAP,,,,supported on x86 and Arm64
GDP,12.2,Amazon Linux,Amazon Linux 2023,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP ",KTAP,"KTAP, ATAP",KTAP,,,,supported on x86 and Arm64
GDP,12.2,zLinux,zLinux Red Hat 8,MongoDB,MongoDB 7.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,zLinux,zLinux Red Hat 7,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,zLinux,zLinux Red Hat 8,MongoDB,MongoDB 5.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,zLinux,zLinux Red Hat 7,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0. Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE. ATAP with Linux 2.6.36 and higher only.
GDP,12.2,zLinux,zLinux Red Hat 8,MongoDB,MongoDB 6.0,KTAP,KTAP,ATAP,,KTAP,"KTAP, ATAP",KTAP,"KTAP, ATAP (ATAP only when configured for real Ips)",KTAP,,,,supported MongoDB mgo client version 2 3.2.1 3.4.2 3.6 4.0. MongoDB Compass client versions 1.14 1.15 1.16 3.6 4.0.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016 and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server,MS SQL Server 2022,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server,MS SQL Server 2022,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server,MS SQL Server 2022,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Always On,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Always On,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Always On,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Always On,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Always On,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Always On,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server Always On,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Always On,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Always On,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server Always On,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Cluster,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Cluster,MS SQL Server 2014,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Cluster,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Cluster,MS SQL Server 2016,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Cluster,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Cluster,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server Cluster,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2016,MS SQL Server Cluster,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2019,MS SQL Server Cluster,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2022,MS SQL Server Cluster,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016 and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server,MS SQL Server 2022,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server Always On,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server Always On,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server Cluster,MS SQL Server 2017,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",For the Redact scrub function with MSSQL Server 2016and laterGuardium can parse SQL statements but the encrypted columns cannot be read.
GDP,12.2,Windows Server,Windows Server 2025,MS SQL Server Cluster,MS SQL Server 2019,STAP,STAP,STAP,,STAP,STAP,STAP,,,STAP,STAP,"TCP, NMP",Force Encryption is supported in MS SQL Server 2019.
GDP,12.2,CentOS,CentOS 7x,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 11,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 12.0,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 7,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE 
GDP,12.2,Red Hat,Red Hat 8,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 9,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 12 64bit,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 15 64bit,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,CentOS,CentOS 7x,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 11,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 12.0,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 7,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE
GDP,12.2,Red Hat,Red Hat 8,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 9,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 12 64bit,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 15 64bit,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,CentOS,CentOS 7x,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 11,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Debian,Debian 12.0,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 7,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,Little endian and Big endian supported on Power 8 RHEL 7.x7.6 PPC64LE 
GDP,12.2,Red Hat,Red Hat 8,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Red Hat,Red Hat 9,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 12 64bit,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Suse,Suse 15 64bit,MySQL,MySQL 8.3,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Ubuntu,Ubuntu 20.04,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Ubuntu,Ubuntu 20.04,MySQL,MySQL 8.0,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
GDP,12.2,Ubuntu,Ubuntu 22.04,MySQL,MySQL 5.7,KTAP,KTAP,,,,KTAP,KTAP,KTAP,KTAP,,Yes,,
